fecha,titulo,sumario,enlace,fuente
26/11/2024,El 40% del parque automotor en Santa Cruz aún no realizó la inspección técnica vehicular,"Desde el 15 de agosto, cuando comenzó el proceso, hasta la fecha, miles de propietarios de vehículos han acudido a los 25 puntos habilitados en la ciudad",https://eldeber.com.bo/santa-cruz/el-40-del-parque-automotor-en-santa-cruz-aun-no-realizo-la-inspeccion-tecnica-vehicular_392370,eldeber
26/11/2024,Capturan a ocho mujeres de pollera que llevaban droga en sus prendas íntimas ,"El informe policial señala que las ocho aprehendidas salieron del municipio cochabambino de Chimoré, provincia Carrasco",https://eldeber.com.bo/santa-cruz/capturan-a-ocho-mujeres-de-pollera-que-llevaban-droga-en-sus-prendas-intimas_392368,eldeber
26/11/2024,Justicia envía a la cárcel a dos implicados en la incautación de una tonelada de almendras impregnadas con cocaína ,"El fiscal Juan Pablo Sánchez fundamentó en audiencia que el cargamento estaba casi listo para su envío al exterior, pero se desconoce a qué país",https://eldeber.com.bo/santa-cruz/justicia-envia-a-la-carcel-a-dos-implicados-en-la-incautacion-de-una-tonelada-de-almendras-impregnad_392363,eldeber
26/11/2024,Bolivia visitará a República Dominicana por la Copa Davis en 2025,El sorteo definió al rival de la Verde en los Play-Offs del Grupo Mundial II. La serie se disputará a principios del próximo año,https://eldeber.com.bo/tenis/bolivia-visitara-a-republica-dominicana-por-la-copa-davis-en-2025_392366,eldeber
26/11/2024,Eva Copa renuncia a la reelección y apunta a consolidar Morena como partido nacional ,La concejal Wilma Alanoca denunció que los funcionarios del municipio alteño estarían obligados a inscribirse; el portavoz de Morena desafía a mostrar pruebas ,https://eldeber.com.bo//eva-copa-renuncia-a-la-reeleccion-y-apunta-a-consolidar-morena-como-partido-nacional_392364,eldeber
26/11/2024,Sector salud da plazo al gobierno para escuchar sus demandas ,No descartan tomar las calles en manifestaciones o paralizar por completo el sistema público tanto en la ciudad como en el área rural ,https://eldeber.com.bo/santa-cruz/sector-salud-da-plazo-al-gobierno-para-escuchar-sus-demandas_392362,eldeber
26/11/2024,Bolivia ocupó el noveno lugar en el Sudamericano Sub-20 de Futsal Masculino,"En su último partido del campeonato, la Verde superó a Chile por 5-2 para situarse penúltima del torneo que se disputó en Lima, Perú",https://eldeber.com.bo/multideportivo/bolivia-ocupo-el-noveno-lugar-en-el-sudamericano-sub-20-de-futsal-masculino_392361,eldeber
27/11/2024,Gobierno dice que dueño de Kantutani pidió proceso abreviado en Perú; empresa refuta esa versión ,El ejecutivo cree que Iturralde puede ser traído a Bolivia en las ‘siguientes semanas’ ,https://eldeber.com.bo//gobierno-dice-que-dueno-de-kantutani-pidio-proceso-abreviado-en-peru-empresa-refuta-esa-version_393546,eldeber
27/11/2024,Gran juego de Juan Carlos Prado para eliminar al favorito en el Challenger de Temuco ,"El tenista boliviano eliminó al estadounidense Aleksandar Kovacevic, que era el defensor del título. En el segundo set Prado protagonizó un remontada espectacular",https://eldeber.com.bo/tenis/gran-juego-de-juan-carlos-prado-para-eliminar-al-favorito-en-el-challenger-de-temuco_393545,eldeber
27/11/2024,Mujer de 85 años fue asesinada en su vivienda con seis puñaladas ,"La Felcc ya tomó declaraciones a tres testigos. El crimen ocurrió en el barrio Virgen de Lujan, de la capital cruceña.",https://eldeber.com.bo/santa-cruz/mujer-de-85-anos-fue-asesinada-en-su-vivienda-con-seis-punaladas_393544,eldeber
27/11/2024,Continúa la Semana del Arte en la Universidad Gabriel René Moreno," Con actividades gratuitas como exposiciones, esculturas, dibujo artístico y animación stop motion, este evento de la Carrera de Arte de la Uagrm se llevará a cabo hasta el 29 de noviembre en el CCP y está abierto a todo el público.",https://eldeber.com.bo/santa-cruz/continua-la-semana-del-arte-en-la-universidad-gabriel-rene-moreno_393543,eldeber
27/11/2024,Gobernadores rechazan el Presupuesto 2025 y exigen más inclusión en la gestión de recursos,Las autoridades de siete de los nueve departamentos se reunieron en Santa Cruz para debatir medidas contra la crisis. Preparan un plan para presentarlo a Luis Arce y rechazan la política ambiental del Estado,https://eldeber.com.bo/santa-cruz/gobernadores-rechazan-el-presupuesto-2025-y-exigen-mas-inclusion-en-la-gestion-de-recursos_393542,eldeber
27/11/2024,Exjefe antidroga se expone a condena de cadena perpetua en Estados Unidos,"Maximiliano Dávila Pérez es acusado por supuesta asociación delictuosa para importar sustancias controladas, delito que tiene una pena de 20 años de prisión a cadena perpetua en el país del norte donde será juzgado.",https://eldeber.com.bo//exjefe-antidroga-se-expone-a-condena-de-cadena-perpetua-en-estados-unidos_393541,eldeber
27/11/2024,Aston Villa y la Juventus empataron sin goles y se perjudican en la Champions,El partido jugado en el estadio Villa Park de Birmingham estuvo marcado por un gol anulado al equipo local que había sido anotado por Diego Carlos,https://eldeber.com.bo/futbol/aston-villa-y-la-juventus-empataron-sin-goles-y-se-perjudican-en-la-champions_393539,eldeber
27/11/2024,"Calculan que cerca de 250 mil rentistas serán afectados por el recorte de la Renta Dignidad, que dejaría de ser universal",El recorte generaría un “ahorro” para el Estado de más de Bs 960 millones anuales. Los rentistas dejarían de percibir Bs 3.900 anuales,https://eldeber.com.bo/economia/calculan-que-cerca-de-250-mil-rentistas-seran-afectados-por-el-recorte-de-la-renta-dignidad-que-deja_393537,eldeber
27/11/2024,Lanzan ‘Perdonazo tributario’ que condona el 100% de multas e intereses del impuesto departamental a la transmisión gratuita de bienes y tasas,"
La Gobernación hizo oficial el lanzamiento. La población podrá hacer el pago de deudas pendientes hasta el 31 de diciembre en la oficina de la Agencia Tributaria y en las Subgobernaciones de las provincias",https://eldeber.com.bo/gobernacion/lanzan-perdonazo-tributario-que-condona-el-100-de-multas-e-intereses-del-impuesto-departamental-a-la_393531,eldeber
27/11/2024,El Liverpool derribó de local al Real Madrid en la Champions,"El equipo inglés derrotó al defensor del título por 2-0, en partido de la quinta fecha jugado en el estadio de Anfield, en la ciudad de Liverpool",https://eldeber.com.bo/futbol/el-liverpool-derribo-de-local-al-real-madrid-en-la-champions_393535,eldeber
27/11/2024,Cómo crear el novio ideal,"Realiza una lista de atributos esenciales en una pareja, te ayudará a establecer expectativas más realistas.",https://eldeber.com.bo/para-ellas/como-crear-el-novio-ideal_393534,eldeber
27/11/2024,Fieles católicos reciben a la 'Mamita' de Cotoca en la capital cruceña ,Este próximo 8 de diciembre se conmemora la festividad de la Virgen de Cotoca,https://eldeber.com.bo/santa-cruz/fieles-catolicos-reciben-a-la-mamita-de-cotoca-en-la-capital-crucena_393538,eldeber
27/11/2024,AION la línea eléctrica de GAC MOTOR llega a Bolivia para marcar un antes y un después en el segmento,"El AION Y PLUS está equipado con una batería de 63.2 kWh, que ofrece una autonomía de 490 kilómetros bajo el estándar NEDC",https://eldeber.com.bo/te-puede-interesar/aion-la-linea-electrica-de-gac-motor-llega-a-bolivia-para-marcar-un-antes-y-un-despues-en-el-segment_393508,eldeber
27/11/2024,Tratamientos de belleza con ejercicios faciales,Hacer el correcto Skincare evita el envejecimiento con flacidez y arrugas.,https://eldeber.com.bo/para-ellas/tratamientos-de-belleza-con-ejercicios-faciales_393533,eldeber
27/11/2024,Santa Cruz fue anfitrión y ganador del Campeonato Nacional de Karate,El seleccionado cruceño hizo respetar su casa y se quedó con el primer lugar del torneo realizado en el Poligimnasio de la Villa Santa Rosita,https://eldeber.com.bo/multideportivo/santa-cruz-fue-anfitrion-y-ganador-del-campeonato-nacional-de-karate_393532,eldeber
27/11/2024,Militantes visualizan otro partido para ir a elecciones con Evo a la cabeza y renunciar colectivamente al MAS ,"Las bases que tienen en los grupos de WhatsApp expresaron su propuesta de crear un nuevo partido, incluso sugirieron el nombre de ‘MAS-radical’ y perder menos tiempo en lamentaciones.",https://eldeber.com.bo//militantes-visualizan-otro-partido-para-ir-a-elecciones-con-evo-a-la-cabeza-y-renunciar-colectivamen_393530,eldeber
27/11/2024,El Gobierno erogó Bs 180.000 para alimentar a delegados del Congreso Educativo en Tarija ,"Las especificaciones técnicas para el contrato del catering detalla que debe servirse pique a lo macho, chancho a la cruz, lapping y otros platillos que tienen un costo de Bs 45. El evento comenzó el lunes y concluirá el viernes",https://eldeber.com.bo//el-gobierno-erogo-bs-180000-para-alimentar-a-delegados-del-congreso-educativo-en-tarija_393529,eldeber
27/11/2024,La magia detrás de una tiara y su tocado,“Una joya que las novias desearán guardar para toda la vida como uno de sus recuerdos más preciados”,https://eldeber.com.bo/para-ellas/la-magia-detras-de-una-tiara-y-su-tocado_393528,eldeber
27/11/2024,YPFB señala que se despachó 500 mil litros diarios de diésel para productores cruceños,El combustible tiene como objetivo garantizar la siembra de cultivos,https://eldeber.com.bo/economia/ypfb-senala-que-se-despacho-500-mil-litros-diarios-de-diesel-para-productores-crucenos_393527,eldeber
27/11/2024,Bolivia y Chile reponen diálogo técnico; ya evalúan abrir dos pasos de frontera tras el silencio provocado por los pleitos en La Haya,Diplomáticos de ambos países se volvieron a juntar en La Paz para hablar sobre los detalles técnicos del desarrollo fronteras. El mecanismo reactivó sus sesiones en 2023 en Arica y este mes continuaron con las conversaciones. En la actualidad existen cinco pasos habilitados y uno de uso militar.,https://eldeber.com.bo//bolivia-y-chile-reponen-dialogo-tecnico-ya-evaluan-abrir-dos-pasos-de-frontera-tras-el-silencio-prov_393518,eldeber
27/11/2024,Amigas de la novia y tips para los regalos de boda,“Ellas ayudan a la novia en cada detalle de la organización y añaden un toque especial a la fiesta”,https://eldeber.com.bo/para-ellas/amigas-de-la-novia-y-tips-para-los-regalos-de-boda_393526,eldeber
27/11/2024,Samuel Doria Medina visitó España y habló de la crisis boliviana ,Estuvo en un canal de televisión y detalló la situación por la que atraviesa el país,https://eldeber.com.bo//samuel-doria-medina-visito-espana-y-hablo-de-la-crisis-boliviana_393524,eldeber
27/11/2024,GV San José se impuso (3-2) al líder Bolívar en un partidazo jugado en Oruro,"Los celestes estuvieron dos veces arriba en el marcador, pero el equipo santo reaccionó y remontó para quedarse con los tres puntos, en el estadio Jesús Bermúdez ",https://eldeber.com.bo/futbol/gv-san-jose-se-impuso-3-2-al-lider-bolivar-en-un-partidazo-jugado-en-oruro_393523,eldeber
27/11/2024,Un menú de tres pasos ‘Solo Para Ellas’,"Café Gourmet Rokani, ofrece para las mejores opciones en menú de comidas y cocteles  para celebrar una despedida con las amigas de la novia ",https://eldeber.com.bo/para-ellas/un-menu-de-tres-pasos-solo-para-ellas_393522,eldeber
27/11/2024,Nahla Yussuf y Luis Alberto Dabdoub tuvieron una boda de ensueño,Se casaron en la iglesia Jesús Nazareno y su fiesta fue en el ex convento Santa Ana donde el novio llegó  manejando un hermoso Jeep vintage .,https://eldeber.com.bo/para-ellas/nahla-yussuf-y-luis-alberto-dabdoub-tuvieron-una-boda-de-ensueno_393521,eldeber
27/11/2024,Gobernadores se reúnen en Santa Cruz en busca de propuestas para superar la crisis nacional ,"Aguilera explicó que, con los resultados de esta reunión se hará una propuesta a escala nacional para beneficio de los gobiernos departamentales y autonomías indígenas",https://eldeber.com.bo/santa-cruz/gobernadores-se-reunen-en-santa-cruz-en-busca-de-propuestas-para-superar-la-crisis-nacional_393525,eldeber
27/11/2024,"Cardiosalud | Domingo Savio, el primer paso hacia la red nacional de clínicas del Grupo Pacheco",Cardiosalud se convierte en la primera clínica en Santa Cruz del Grupo Pacheco. El proyecto de expansión busca crear una red de clínicas de segundo nivel en todo el país,https://eldeber.com.bo/te-puede-interesar/cardiosalud-domingo-savio-el-primer-paso-hacia-la-red-nacional-de-clinicas-del-grupo-pacheco_392497,eldeber
27/11/2024,"Justicia boliviana autoriza extradición de Dávila a EEUU, el último jefe antidroga de Evo","Un tribunal de Nueva York reclama su captura por ""conspiración"" vinculada al tráfico de drogas",https://eldeber.com.bo//justicia-boliviana-autoriza-extradicion-de-davila-a-eeuu-el-ultimo-jefe-antidroga-de-evo_393519,eldeber
27/11/2024,Felices los novios dijeron sí a su amor incondicional,"La pareja se casó en la parroquia La Resurrección, en Hamacas y disfrutaron de su fiesta en los elegantes salones de la Feria Exposición",https://eldeber.com.bo/para-ellas/felices-los-novios-dijeron-si-a-su-amor-incondicional_393520,eldeber
27/11/2024,"Gobernación lanza el ‘perdonazo tributario’, la medida que condona el 100% de multas e intereses ",La medida estará vigente hasta el 31 de diciembre de este año,https://eldeber.com.bo/santa-cruz/gobernacion-lanza-el-perdonazo-tributario-la-medida-que-condona-el-100-de-multas-e-intereses_393517,eldeber
27/11/2024,Mauro Icardi será operado de la rodilla en Argentina y pasará allí la rehabilitación,"El delantero argentino, que milita en el Galatasaray de Estambul, sufrió la rotura de ligamento cruzado de la rodilla derecha a principios de este mes",https://eldeber.com.bo/futbol/mauro-icardi-sera-operado-de-la-rodilla-en-argentina-y-pasara-alli-la-rehabilitacion_393516,eldeber
27/11/2024,La mejor celebración del amor en Tarija,Flavia Vaca Pereira y Esteban Soruco se casaron en la emblemática terraza de los viñedos Aranjuez junto a 200 invitados que disfrutaron una fiesta inolvidable,https://eldeber.com.bo/para-ellas/la-mejor-celebracion-del-amor-en-tarija_393515,eldeber
27/11/2024,"Evismo asegura que no dará paso al “asalto del MAS por parte del poder político”, agotarán medios de impugnación ",La defensa jurídica del MAS evista alista varios recursos legales,https://eldeber.com.bo//evismo-asegura-que-no-dara-paso-al-asalto-del-mas-por-parte-del-poder-politico-agotaran-medios-de-im_393509,eldeber
27/11/2024,Michelle y Juan Miguel sellaron su amor frente al mar,"La bella pareja se dio el Sí en Hard Rock Hotel de Punta Cana, acompañados de su familia y amigos más cercanos. ",https://eldeber.com.bo/para-ellas/michelle-y-juan-miguel-sellaron-su-amor-frente-al-mar_393514,eldeber
27/11/2024,Se inicia la cuenta regresiva para la llegada de la 'Mamita' de Cotoca,"La noche de este miércoles la Virgencita estará en la Basílica Menor de San Lorenzo, la Catedral Metropolitana cruceña",https://eldeber.com.bo/santa-cruz/se-inicia-la-cuenta-regresiva-para-la-llegada-de-la-mamita-de-cotoca_393513,eldeber
27/11/2024,Luis Suárez amplía su contrato con Inter Miami hasta finales de 2025,El ‘Pistolero’ llegó esta temporada al club estadounidense y se convirtió en el goleador del equipo con 25 tantos en las diferentes competiciones que tomó parte,https://eldeber.com.bo/futbol/luis-suarez-amplia-su-contrato-con-inter-miami-hasta-finales-de-2025_393510,eldeber
27/11/2024,El fin de una era: Shuhei Yoshida anuncia su retiro de Sony en enero de 2025,"Yoshida desempeñó roles clave durante su trayectoria, incluyendo su tiempo como presidente de SIE Worldwide Studios entre 2008 y 2019",https://eldeber.com.bo/geeked/el-fin-de-una-era-shuhei-yoshida-anuncia-su-retiro-de-sony-en-enero-de-2025_393512,eldeber
27/11/2024,"Potenciar el turismo en Bolivia con IA, e-commerce y big data",Fernando Villagra recomienda trabajar con data e información que ayuden a personalizar las ofertas turísticas. Las experiencias direccionadas son más atractivas al turista,https://eldeber.com.bo/educacion-y-sociedad/potenciar-el-turismo-en-bolivia-con-ia-e-commerce-y-big-data_392263,eldeber
27/11/2024,Abren investigación por legitimación de ganancias ilícitas luego de la captura de un exmilitar boliviano en Argentina,"Realizan operativos en la capital cruceña y citan a familiares del investigado, que fue detenido en el vecino país luego de abandonar una avioneta cargada con 475 kilos de droga",https://eldeber.com.bo/santa-cruz/abren-investigacion-por-legitimacion-de-ganancias-ilicitas-luego-de-la-captura-de-un-exmilitar-boliv_393501,eldeber
27/11/2024,El juego del calamar 2: Netflix lanza tráiler y confirma estreno para el 26 de diciembre,"Lee Jung-jae regresa en su papel de Seong Gi-hun, conocido como el Jugador 456, pero ahora con una actitud más endurecida y las cicatrices emocionales de haber sobrevivido a los juegos anteriores",https://eldeber.com.bo/geeked/el-juego-del-calamar-2-netflix-lanza-trailer-y-confirma-estreno-para-el-26-de-diciembre_393506,eldeber
27/11/2024,Alistan el trámite de extradición del empresario detenido en Perú por la mazamorra en La Paz,"Por el momento, la Fiscalía no tiene nuevas órdenes de aprehensión, pero confirma que citará a los alcaldes de La Paz y Achocalla",https://eldeber.com.bo//alistan-el-tramite-de-extradicion-del-empresario-detenido-en-peru-por-la-mazamorra-en-la-paz_393504,eldeber
27/11/2024,El Deber Sports estará presente en la gran final de la Copa Libertadores,"El equipo de La Travesía de El Deber Sports dejó Asunción, la capital de Paraguay, tras cubrir la final de la Copa Sudamericana y emprendió viaje este miércoles hacia Buenos Aires, ciudad que albergará el duelo por el título de la Libertadores entre Botafogo y Atlético Mineiro.

",https://eldeber.com.bo/futbol/el-deber-sports-estara-presente-en-la-gran-final-de-la-copa-libertadores_393496,eldeber
27/11/2024,Searpi identifica tres cuencas como áreas de riesgo para inundaciones,Además apunta a los avasallamientos en las llanuras de inundación como los principales responsables de esta situación,https://eldeber.com.bo/santa-cruz/searpi-identifica-tres-cuencas-como-areas-de-riesgo-para-inundaciones_393503,eldeber
27/11/2024,"Tras desplome de una losa de un edificio en construcción, ocho trabajadores quedan heridos ","El accidente laboral se registró en la zona de La Ramada, la madrugada de este miércoles",https://eldeber.com.bo/santa-cruz/tras-desplome-de-una-losa-de-un-edificio-en-construccion-ocho-trabajadores-quedan-heridos_393500,eldeber
27/11/2024,PGE 2025 contempla excluir del pago de la Renta Dignidad a jubilados que sigan trabajando,"Lo que se garantiza es el pago de la Renta Dignidad a los beneficiarios no activos, que estén o no en el Sistema Integral de Pensiones.",https://eldeber.com.bo/economia/pge-2025-contempla-excluir-del-pago-de-la-renta-dignidad-a-jubilados-que-sigan-trabajando_393502,eldeber
27/11/2024,Maestros urbanos de Santa Cruz y Tarija demandan mayor participación en Congreso de Educación,"Según datos proporcionados, participan 101 delegados del magisterio nacional y deberían estar al menos 300.",https://eldeber.com.bo//maestros-urbanos-de-santa-cruz-y-tarija-demandan-mayor-participacion-en-congreso-de-educacion_393499,eldeber
27/11/2024,Aguilera lleva al menos 4 propuestas para enfrentar crisis de divisas a la cita con gobernadores,Gobernadores se reunirán la tarde de este miércoles en Casa de Gobierno para analizar salidas a la crisis económica que vive en país. El evento se realiza después del 'Anillazo' que demandó un cambio de modelo,https://eldeber.com.bo/economia/aguilera-lleva-al-menos-4-propuestas-para-enfrentar-crisis-de-divisas-a-la-cita-con-gobernadores_393498,eldeber
27/11/2024,¿Quién es quién en Atlético Mineiro?,"Aunque ha tenido un desempeño regular en la Liga de este año, donde va en la mitad de la clasificación, el conjunto comandado por el argentino Gabriel Milito espera llevarse a casa la Libertadores con la ayuda del veterano Hulk como punta de lanza.",https://eldeber.com.bo/futbol/quien-es-quien-en-atletico-mineiro_393495,eldeber
27/11/2024,¿Quién es quién en Botafogo?,"Según el portal Transfermarkt, el club carioca tiene la tercera plantilla mejor valorada de Brasil, 140 millones de dólares, por detrás de Flamengo y Palmeiras.",https://eldeber.com.bo/futbol/quien-es-quien-en-botafogo_393494,eldeber
27/11/2024,"Luiz Henrique, la joven estrella que lidera el proyecto millonario del Botafogo","El delantero zurdo nacido hace 23 años en una vereda rural de Petrópolis, municipio montañoso en el estado de Río de Janeiro, llegó al conjunto carioca en febrero pasado como la mayor adquisición hasta entonces en la historia del fútbol brasileño.",https://eldeber.com.bo/futbol/luiz-henrique-la-joven-estrella-que-lidera-el-proyecto-millonario-del-botafogo_393493,eldeber
27/11/2024,"Atlético Mineiro, con el poder de Hulk","Tiene 38 años, dos décadas en el fútbol, 1,80 de estatura, pesa 90 kilos y se ufana de mantener en un 9 % su grasa corporal, datos que revelan la auténtica masa de músculos que es este goleador que debe su apodo al forzudo gigante verde de Marvel Comics.",https://eldeber.com.bo/futbol/atletico-mineiro-con-el-poder-de-hulk_393492,eldeber
27/11/2024,Los gobernadores del país se reúnen este miércoles en Santa Cruz,Hasta el momento confirmaron su asistencia cinco gobernadores y ocho equipos técnicos,https://eldeber.com.bo/santa-cruz/los-gobernadores-del-pais-se-reunen-este-miercoles-en-santa-cruz_392503,eldeber
27/11/2024,"El Monumental, mezcla de historia y modernidad, recibe la final de la Libertadores","El ganador de la final de este sábado se convertirá en el tercer equipo internacional -y brasileño- en consagrarse en el Monumental, tras la victoria de Santos en la Libertadores de 1962 sobre Peñarol y la de Cruzeiro en la Recopa 198 frente al club Millonario.",https://eldeber.com.bo/futbol/el-monumental-mezcla-de-historia-y-modernidad-recibe-la-final-de-la-libertadores_393491,eldeber
27/11/2024,¡El sueño futbolístico comienza aquí! Se viene la nueva escuela de fútbol de Santa Cruz City,"La nueva escuela abarcará categorías desde la Sub-8 hasta la Sub-12, permitiendo que los niños y niñas puedan formarse desde una edad temprana en un ambiente profesional y competitivo.",https://eldeber.com.bo/futbol/el-sueno-futbolistico-comienza-aqui-se-viene-la-nueva-escuela-de-futbol-de-santa-cruz-city_393490,eldeber
27/11/2024,The Strongest y Always Ready se citan en un duelo de alto voltaje,"Paceños y alteños se verán las caras este miércoles desde las 19:00 en el estadio Hernando Siles en un duelo correspondiente a la fecha 23 del torneo Clausura.
.",https://eldeber.com.bo/futbol/the-strongest-y-always-ready-se-citan-en-un-duelo-de-alto-voltaje_393489,eldeber
27/11/2024,"Royal Pari, sin margen de error, recibe a un difícil Nacional Potosí","El conjunto inmobiliario, penúltimo en la tabla acumulada de la División Profesional, está luchando por zafar de la zona de descenso. Se juega este miércoles desde las 20:30 en el estadio Tahuichi.",https://eldeber.com.bo/futbol/royal-pari-sin-margen-de-error-recibe-a-un-dificil-nacional-potosi_392502,eldeber
27/11/2024,El insomnio afecta nuestra calidad de vida: ¿Cómo romper con sus efectos negativos? ,"La Organización Mundial de la Salud (OMS), considera que el insomnio es un problema de salud pública que afecta al 40% de la población a nivel mundial.",https://eldeber.com.bo/educacion-y-sociedad/el-insomnio-afecta-nuestra-calidad-de-vida-como-romper-con-sus-efectos-negativos_392501,eldeber
27/11/2024,Bolívar visita a GV San José en busca de dar un paso más hacia el título,"La academia paceña, líder del torneo Clausura de la División Profesional, visitará este miércoles a Gualberto Villarroel San José en el estadio Jesús Bermúdez desde las 15:00.",https://eldeber.com.bo/futbol/bolivar-visita-a-gv-san-jose-en-busca-de-dar-un-paso-mas-hacia-el-titulo_392499,eldeber
27/11/2024,Gobierno reduce los aranceles para importación de medicamentos,La medida estará vigente hasta el 31 de marzo del 2025.,https://eldeber.com.bo/economia/gobierno-reduce-los-aranceles-para-importacion-de-medicamentos_392500,eldeber
27/11/2024,"Nivel educativo tiene una correlación directa con la informalidad, señala informe del ONT","La investigación “Explorando la informalidad: Análisis del trabajo en Bolivia” del Observatorio, el cual forma parte del Centro de Pensamiento Estratégico de la Universidad Franz Tamayo, Unifranz, indica que existe una correlación positiva entre el nivel educativo y el acceso a empleos formales.",https://eldeber.com.bo/educacion-y-sociedad/nivel-educativo-tiene-una-correlacion-directa-con-la-informalidad-senala-informe-del-ont_392498,eldeber
27/11/2024,"Pedro Siles: “Anímicamente, el equipo está bien”","El volante de Blooming destacó la entrega de sus compañeros en la victoria por 1-0 sobre Universitario de Vinto en el Tahuichi.
.",https://eldeber.com.bo/blooming/pedro-siles-animicamente-el-equipo-esta-bien_392496,eldeber
27/11/2024,PGE 2025 tiene la inversión pública más baja de los últimos cinco años,"Distintos analistas cuestionan que la inversión sea para gasto corriente, en desmedro de proyectos productivos. Advierten que el “año electoral” sea de mayor incertidumbre y riesgos para la economía",https://eldeber.com.bo/economia/pge-2025-tiene-la-inversion-publica-mas-baja-de-los-ultimos-cinco-anos_392495,eldeber
27/11/2024,"Susana Machicao, la diseñadora y gestora del BICeBé que lleva el talento boliviano al escenario mundial","Cada versión cuenta con charlas, ponencias, talleres cortos, presentaciones y exposiciones de grandes maestros y profesionales del ámbito nacional e internacional con un enfoque inclusivo y equitativo.",https://eldeber.com.bo/educacion-y-sociedad/susana-machicao-la-disenadora-y-gestora-del-bicebe-que-lleva-el-talento-boliviano-al-escenario-mundi_392494,eldeber
27/11/2024,"Paceña, orgullo de Bolivia, conquista el Cristal Prestige Trophy: un triunfo de todos los bolivianos","Este 2024, la marca emblema de CBN se convirtió en la cerveza más galardonada de Bolivia por su calidad",https://eldeber.com.bo/te-puede-interesar/pacena-orgullo-de-bolivia-conquista-el-cristal-prestige-trophy-un-triunfo-de-todos-los-bolivianos_392468,eldeber
27/11/2024,"Álvaro Peña, tras vencer a la ‘U’ de Vinto: “Este Blooming da para más”","El director técnico de la academia cruceña habló en conferencia de prensa tras la victoria sobre Universitario de Vinto por la mínima diferencia (1-0). Los celestes se afianzan en zona de copas internacionales.

.",https://eldeber.com.bo/blooming/alvaro-pena-tras-vencer-a-la-u-de-vinto-este-blooming-da-para-mas_392493,eldeber
27/11/2024,"Camacho al presidente Arce: “Deje de ser irresponsable, no nos interesan sus peleas con Evo, el MAS ya fue”",El gobernador electo de Santa Cruz señala: “la historia nos llama a recomponer el desastre que dejaron los masistas”,https://eldeber.com.bo//camacho-al-presidente-arce-deje-de-ser-irresponsable-no-nos-interesan-sus-peleas-con-evo-el-mas-ya-f_392492,eldeber
27/11/2024,Interpol confirma que el empresario investigado por la mazamorra en La Paz ahora está aprehendido en Perú,"El empresario estaba “a punto de abordar un avión” rumbo a Bolivia, pero luego decidió hacer migración en Perú y fue aprehendido, según la Policía",https://eldeber.com.bo//interpol-confirma-que-el-empresario-investigado-por-la-mazamorra-en-la-paz-ahora-esta-aprehendido-en_392491,eldeber
27/11/2024,"Tras decisión del TSE, Evo insiste que sigue siendo presidente del MAS y habla de “genocidio político”","Evo Morales asegura que su movimiento político va a seguir con más fuerza porque, según su versión, está “más fuerte que nunca”",https://eldeber.com.bo//tras-decision-del-tse-evo-insiste-que-sigue-siendo-presidente-del-mas-y-habla-de-genocidio-politico_392490,eldeber
27/11/2024,Procuraduría afirma que no fue notificada con ninguna medida cautelar de la CIDH en favor de Andrónico,La PGE invoca a los voceros políticos a evitar la “desinformación irresponsable”,https://eldeber.com.bo//procuraduria-afirma-que-no-fue-notificada-con-ninguna-medida-cautelar-de-la-cidh-en-favor-de-androni_392489,eldeber
27/11/2024,"
""Las personas solteras son felices, y después de los 40, lo son aún más"": la experta de Harvard que estudia los beneficios de la soltería",La doctora Bella DePaulo se ha dedicado a estudiar las vidas de las personas solteras. Esto fue lo que encontró. ,https://eldeber.com.bo/bbc/las-personas-solteras-son-felices-y-despues-de-los-40-lo-son-aun-mas-la-experta-de-harvard-que-estud_393497,eldeber
27/11/2024,"De las 126 líneas de micros que circulan en la ciudad, solo nueve tienen licencia","La mayoría de las unidades que presta el servicio público está en la informalidad y el Ejecutivo señala que esto se viene presentando desde anteriores gestiones. Los transportistas amenazan con un paro, si no le aprueban un incremento en la tarifa",https://eldeber.com.bo/santa-cruz/de-las-126-lineas-de-micros-que-circulan-en-la-ciudad-solo-nueve-tienen-licencia_392462,eldeber
27/11/2024,Estalla una crisis en el TCP y surgen pugnas de poder entre ‘autoprorrogados’,El Ministro de Justicia no reconoce a Hurtado como presidente del TCP y admitió que esta entidad atraviesa una “crisis institucional”. Franco denunció que hubo “movimientos extraños” en la designación de las nuevas autoridades del TCP.,https://eldeber.com.bo//estalla-una-crisis-en-el-tcp-y-surgen-pugnas-de-poder-entre-autoprorrogados_392486,eldeber
27/11/2024,Reactivan juicio por ‘narcovínculos’ de Montenegro con jueces y policías,El narcotraficante boliviano fue extraditado a Brasil en 2019 tras un escándalo que tocó jefes de la FELCC y operadores de justicia. Un viaje como “premio” a Colombia destapó el caso hace cinco años,https://eldeber.com.bo//reactivan-juicio-por-narcovinculos-de-montenegro-con-jueces-y-policias_392487,eldeber
27/11/2024,Malestar por la crisis llega a la calle con pedido de adelantar elecciones y ajuste de modelo,La movilización no se concentró en un solo sitio como en otras ocasiones cuando se realizaron cabildos. En esta ocasión la protesta tomó las rotondas del Segundo Anillo que se extiende por 23 kilómetros. El Gobierno ve un plan de “desestabilización”.,https://eldeber.com.bo/santa-cruz/malestar-por-la-crisis-llega-a-la-calle-con-pedido-de-adelantar-elecciones-y-ajuste-de-modelo_392488,eldeber
