ID_TARIFA,RAZON_SOCIAL,NOMBRE_COMERCIAL,DEPARTAMENTO,DESCRIPCION,COSTO_INSTALACION,TIPO_PAGO,OTROS_BENEFICIOS,NOMBRE_TARIFA_PLAN,ANCHO_BANDA_BAJADA,PRECIO_MENSUAL,ANCHO_BANDA_SUBIDA,DENOMINACION_TECNOLOGIA,PLAN_VIGENTE_COMERCIALIZACION
7661,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO 33,130,68671,0,ON LINE,SI
7662,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO 33,130,75539,0,ON LINE,SI
7662,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO 33,130,75539,0,ON LINE,SI
7663,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO 34,140,70507,0,ON LINE,SI
7664,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO 34,140,77558,0,ON LINE,SI
7664,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO 34,140,77558,0,ON LINE,SI
7665,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO 35,150,71250,0,ON LINE,SI
7666,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO 35,150,78375,0,ON LINE,SI
7666,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO 35,150,78375,0,ON LINE,SI
7667,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO 36,160,76000,0,ON LINE,SI
7668,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO 36,160,83600,0,ON LINE,SI
7668,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO 36,160,83600,0,ON LINE,SI
7669,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO 37,170,80750,0,ON LINE,SI
7670,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO 37,170,88825,0,ON LINE,SI
7670,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO 37,170,88825,0,ON LINE,SI
7671,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO 38,180,85500,0,ON LINE,SI
7672,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO 38,180,94050,0,ON LINE,SI
7672,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO 38,180,94050,0,ON LINE,SI
7673,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO 40,200,95000,0,ON LINE,SI
7674,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO 40,200,104500,0,ON LINE,SI
7674,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO 40,200,104500,0,ON LINE,SI
7675,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 1,10,4564,0,ON LINE,SI
7676,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 1,10,5021,0,ON LINE,SI
7676,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 1,10,5021,0,ON LINE,SI
7677,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 10,19,7949,0,ON LINE,SI
7678,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 11,20,8015,0,ON LINE,SI
7679,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 11,20,8817,0,ON LINE,SI
7679,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 11,20,8817,0,ON LINE,SI
7680,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 12,25,9288,0,ON LINE,SI
7681,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 12,25,10218,0,ON LINE,SI
7681,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 12,25,10218,0,ON LINE,SI
7682,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 13,30,11099,0,ON LINE,SI
7683,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 14,35,12926,0,ON LINE,SI
7684,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 13,30,12210,0,ON LINE,SI
7684,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 13,30,12210,0,ON LINE,SI
7685,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 14,35,14219,0,ON LINE,SI
7685,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 14,35,14219,0,ON LINE,SI
7686,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 15,40,14112,0,ON LINE,SI
7687,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 15,40,15523,0,ON LINE,SI
7687,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 15,40,15523,0,ON LINE,SI
7688,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 16,45,15396,0,ON LINE,SI
7689,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 16,45,16936,0,ON LINE,SI
7689,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 16,45,16936,0,ON LINE,SI
7690,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 17,50,17103,0,ON LINE,SI
7691,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 17,50,18813,0,ON LINE,SI
7691,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 17,50,18813,0,ON LINE,SI
7692,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 18,60,19976,0,ON LINE,SI
7693,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 18,60,21974,0,ON LINE,SI
7693,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 18,60,21974,0,ON LINE,SI
7694,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 19,70,22793,0,ON LINE,SI
7695,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 19,70,25073,0,ON LINE,SI
7695,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 19,70,25073,0,ON LINE,SI
7696,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 20,80,26026,0,ON LINE,SI
7697,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 20,80,28630,0,ON LINE,SI
7697,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 20,80,28630,0,ON LINE,SI
7698,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 21,90,29249,0,ON LINE,SI
7699,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 21,90,32174,0,ON LINE,SI
7699,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 21,90,32174,0,ON LINE,SI
7700,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 22,100,32457,0,ON LINE,SI
7701,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 22,100,35703,0,ON LINE,SI
7701,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 22,100,35703,0,ON LINE,SI
7702,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 23,110,35646,0,ON LINE,SI
7703,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO, ,FTTO LITE 23,110,39211,0,ON LINE,SI
7703,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO, ,FTTO LITE 23,110,39211,0,ON LINE,SI
7704,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 24,120,38812,0,ON LINE,SI
7705,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 24,120,42693,0,ON LINE,SI
7705,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 24,120,42693,0,ON LINE,SI
7706,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 25,130,41947,0,ON LINE,SI
7707,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 25,130,46143,0,ON LINE,SI
7707,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 25,130,46143,0,ON LINE,SI
7708,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 26,140,45045,0,ON LINE,SI
7709,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 26,140,49550,0,ON LINE,SI
7709,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 26,140,49550,0,ON LINE,SI
7710,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 27,150,48094,0,ON LINE,SI
7711,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 27,150,52904,0,ON LINE,SI
7711,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 27,150,52904,0,ON LINE,SI
7712,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 28,160,50645,0,ON LINE,SI
7713,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 28,160,55710,0,ON LINE,SI
7713,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 28,160,55710,0,ON LINE,SI
7714,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 29,170,52971,0,ON LINE,SI
7715,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 29,170,58269,0,ON LINE,SI
7715,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 29,170,58269,0,ON LINE,SI
7716,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 30,180,55020,0,ON LINE,SI
7717,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 30,180,60523,0,ON LINE,SI
7717,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 30,180,60523,0,ON LINE,SI
7718,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 31,190,56730,0,ON LINE,SI
7719,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 31,190,62403,0,ON LINE,SI
7719,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 31,190,62403,0,ON LINE,SI
7720,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 32,200,58025,0,ON LINE,SI
7721,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 32,200,63828,0,ON LINE,SI
7721,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 32,200,63828,0,ON LINE,SI
7722,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 2,11,5021,0,ON LINE,SI
7723,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 2,11,5523,0,ON LINE,SI
7723,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 2,11,5523,0,ON LINE,SI
7724,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 3,12,5384,0,ON LINE,SI
7725,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 3,12,5923,0,ON LINE,SI
7725,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 3,12,5923,0,ON LINE,SI
7726,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 4,13,5833,0,ON LINE,SI
7727,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 4,13,6416,0,ON LINE,SI
7727,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 4,13,6416,0,ON LINE,SI
7728,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 5,14,6240,0,ON LINE,SI
7729,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 5,14,6865,0,ON LINE,SI
7729,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 5,14,6865,0,ON LINE,SI
7730,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 6,15,6650,0,ON LINE,SI
7731,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 6,15,7315,0,ON LINE,SI
7731,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 6,15,7315,0,ON LINE,SI
7732,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 7,16,7056,0,ON LINE,SI
7733,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 7,16,7763,0,ON LINE,SI
7733,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 7,16,7763,0,ON LINE,SI
7734,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 8,17,7464,0,ON LINE,SI
7735,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 8,17,8211,0,ON LINE,SI
7735,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 8,17,8211,0,ON LINE,SI
7736,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,0,POSTPAGO,0,FTTO LITE 9,18,7873,0,ON LINE,SI
7737,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,La Paz,,0,POSTPAGO,0,FTTO LITE 9,18,8661,0,ON LINE,SI
7737,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Cochabamba,,0,POSTPAGO,0,FTTO LITE 9,18,8661,0,ON LINE,SI
7784,COOPERATIVA DE TELECOMUNICACIONES POTOSI   LTDA ,COTAP R.L.,Potosi,,150,POSTPAGO,Ninguno,COMERCIAL MEDIANO,18,450,1,ADSL,SI
7785,COOPERATIVA DE TELECOMUNICACIONES POTOSI   LTDA ,COTAP R.L.,Potosi,,150,POSTPAGO, ,COMERCIAL PEQUENO,15,229,1,ADSL,SI
7787,COOPERATIVA DE TELECOMUNICACIONES POTOSI   LTDA ,COTAP R.L.,Potosi,,150,POSTPAGO, ,DOMICILIARIO,12,190,1,ADSL,SI
7788,COOPERATIVA DE TELECOMUNICACIONES POTOSI   LTDA ,COTAP R.L.,Potosi,,150,POSTPAGO, ,ECONOMICO,8,100,1,ADSL,SI
7790,COOPERATIVA DE TELECOMUNICACIONES POTOSI   LTDA ,COTAP R.L.,Potosi,,150,POSTPAGO,Ninguno,ESTUDIANTIL,6,70,1,ADSL,SI
7789,COOPERATIVA DE TELECOMUNICACIONES POTOSI   LTDA ,COTAP R.L.,Potosi,,150,POSTPAGO, ,PROFESIONAL,10,150,1,ADSL,SI
7875,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,200,POSTPAGO,0,INTERNET ILIMITADO ASOCIADO ESPECIAL,40,229,0,HFC,SI
7876,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,200,PREPAGO,0,INTERNET ILIMITADO ESPECIAL,30,254,0,HFC,SI
7877,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,200,POSTPAGO,0,INTERNET ILIMITADO ASOCIADO RECARGADO,45,259,0,HFC,SI
7878,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,200,PREPAGO,0,INTERNET ILIMITADO RECARGADO,35,288,0,HFC,SI
7879,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,200,POSTPAGO,0,INTERNET ILIMITADO ASOCIADO AVANZADO,55,299,0,HFC,SI
7880,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,200,PREPAGO,0,INTERNET ILIMITADO AVANZADO,45,332,0,HFC,SI
7881,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,200,POSTPAGO,0,INTERNET ILIMITADO ASOCIADO EXTREMO,65,339,0,HFC,SI
7882,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,200,PREPAGO,0,INTERNET ILIMITADO EXTREMO,55,377,0,HFC,SI
7884,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,200,PREPAGO,0,INTERNET ILIMITADO ULTRA,65,432,0,HFC,SI
7885,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,200,PREPAGO,Si el usuario paga por adelantado el servicio de forma semestral o Anual  se beneficiara con un    descuento    por demas de atractivo  cuyo porcentaje esta en funcion a la modalidad de pago  postpago o prepago  y politica vigente  la cual puede ser consultada en www cotas com,INTERNET EMPRESA ILIMITADO 1 ,65,453,0,HFC,NO
7886,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,200,POSTPAGO,Si el usuario paga por adelantado el servicio de forma semestral o Anual  se beneficiara con un    descuento    por demas de atractivo  cuyo porcentaje esta en funcion a la modalidad de pago  postpago o prepago  y politica vigente  la cual puede ser consultada en www cotas com,INTERNET EMPRESA ILIMITADO 1 ASOCIADO,75,408,0,HFC,NO
7883,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,200,POSTPAGO,0,INTERNET ILIMITADO ASOCIADO ULTRA,75,389,0,HFC,SI
7891,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,200,PREPAGO,Si el usuario paga por adelantado el servicio de forma semestral o Anual  se beneficiara con un    descuento    por demas de atractivo  cuyo porcentaje esta en funcion a la modalidad de pago  postpago o prepago  y politica vigente  la cual puede ser consultada en www cotas com,INTERNET HOGAR ESENCIAL ,25,256,0,HFC,NO
7892,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,200,POSTPAGO,Si el usuario paga por adelantado el servicio de forma semestral o Anual  se beneficiara con un    descuento    por demas de atractivo  cuyo porcentaje esta en funcion a la modalidad de pago  postpago o prepago  y politica vigente  la cual puede ser consultada en www cotas com,INTERNET HOGAR ESENCIAL ASOCIADO,35,230,0,HFC,NO
7894,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,200,PREPAGO,Si el usuario paga por adelantado el servicio de forma semestral o Anual  se beneficiara con un    descuento    por demas de atractivo  cuyo porcentaje esta en funcion a la modalidad de pago  postpago o prepago  y politica vigente  la cual puede ser consultada en www cotas com,INTERNET HOGAR AVANZADO ,30,290,0,HFC,NO
7895,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,200,POSTPAGO,Si el usuario paga por adelantado el servicio de forma semestral o Anual  se beneficiara con un    descuento    por demas de atractivo  cuyo porcentaje esta en funcion a la modalidad de pago  postpago o prepago  y politica vigente  la cual puede ser consultada en www cotas com,INTERNET HOGAR AVANZADO ASOCIADO,40,261,0,HFC,NO
7896,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,200,PREPAGO,Si el usuario paga por adelantado el servicio de forma semestral o Anual  se beneficiara con un    descuento    por demas de atractivo  cuyo porcentaje esta en funcion a la modalidad de pago  postpago o prepago  y politica vigente  la cual puede ser consultada en www cotas com,INTERNET HOGAR PRO ,35,326,0,HFC,NO
7897,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,200,POSTPAGO,Si el usuario paga por adelantado el servicio de forma semestral o Anual  se beneficiara con un    descuento    por demas de atractivo  cuyo porcentaje esta en funcion a la modalidad de pago  postpago o prepago  y politica vigente  la cual puede ser consultada en www cotas com,INTERNET HOGAR PRO ASOCIADO,45,293,0,HFC,NO
7898,COOPERATIVA DE TELECOMUNICACIONES SANTA CRUZ,COTAS R.L.,Santa Cruz,,200,PREPAGO,Si el usuario paga por adelantado el servicio de forma semestral o Anual  se beneficiara con un    descuento    por demas de atractivo  cuyo porcentaje esta en funcion a la modalidad de pago  postpago o prepago  y politica vigente  la cual puede ser consultada en www cotas com,INTERNET HOGAR FULL ,45,379,0,HFC,NO
